region_id,area_px,perimeter_px,eccentricity,major_axis_length,minor_axis_length,orientation_rad,bbox,centroid_yx
65,86,36.62741699796952,0.830191229547324,14.973483335073649,8.347398311892569,0.7521662315823575,"[190, 198, 203, 211]","[197.46511627906978, 203.7906976744186]"
66,189,83.66904755831214,0.8880420520715163,29.62497839582542,13.620446311966854,0.9309826270328025,"[206, 155, 230, 180]","[220.1957671957672, 166.73544973544975]"
67,51,28.384776310850235,0.8499158035576181,11.691020768397106,6.160215362170769,0.6819837728067468,"[220, 431, 230, 441]","[224.54901960784315, 436.0]"
68,81,51.97665940288702,0.6752264585734846,14.835150556859018,10.94256261801239,-0.9897970718819397,"[220, 479, 232, 493]","[226.09876543209876, 485.38271604938274]"
69,89,48.94112549695428,0.7160633602707259,14.953943971818632,10.438380595507992,0.3115603260399044,"[226, 84, 242, 96]","[234.02247191011236, 90.4494382022472]"
70,84,39.45584412271571,0.8194036118572182,14.99009039855038,8.592574540588979,0.9998027992279205,"[226, 405, 238, 419]","[231.51190476190476, 411.32142857142856]"
71,172,78.36143571373725,0.709478703064655,22.52696415344979,15.875357075877838,0.8521862248785496,"[230, 4, 251, 24]","[240.31976744186048, 13.604651162790697]"
72,180,88.26093065034893,0.8264798972557224,26.202418276234106,14.751076710925007,0.739266174691447,"[230, 391, 253, 415]","[241.15, 400.97222222222223]"
73,443,131.1543289325507,0.9845026815435554,59.06494878419867,10.358191967778119,1.501393884991853,"[239, 275, 252, 329]","[244.7765237020316, 299.53273137697516]"
74,206,81.74011537017762,0.9354120405625862,31.228183622684707,11.041020737155629,0.5796720408363323,"[250, 236, 276, 257]","[261.9514563106796, 246.3640776699029]"
75,73,31.556349186104043,0.7565311551878884,12.076688795632702,7.897643054458168,-0.9152243847845878,"[257, 274, 266, 286]","[261.32876712328766, 279.8767123287671]"
76,48,35.42031021678298,0.7957678091278705,12.468059623100455,7.550679903994729,1.3045730383505194,"[259, 90, 268, 100]","[263.7291666666667, 94.45833333333333]"
